"","country_name","country_iso2","week","category","weekly_rank","show_title","season_title","cumulative_weeks_in_top_10"
"297","Japan","JP",2022-11-13,"TV",7,"Manifest","Manifest: Season 1",3
"298","Japan","JP",2022-11-13,"TV",8,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",19
"299","Japan","JP",2022-11-13,"TV",9,"Romantic Killer","Romantic Killer: Season 1",3
"300","Japan","JP",2022-11-13,"TV",10,"Manifest","Manifest: Season 4",1
"301","Japan","JP",2022-11-06,"Films",1,"Your Name","N/A",2
"302","Japan","JP",2022-11-06,"Films",2,"All Quiet on the Western Front","N/A",2
"303","Japan","JP",2022-11-06,"Films",3,"The Good Nurse","N/A",2
"304","Japan","JP",2022-11-06,"Films",4,"20th Century Girl","N/A",3
"305","Japan","JP",2022-11-06,"Films",5,"We Made a Beautiful Bouquet","N/A",4
"306","Japan","JP",2022-11-06,"Films",6,"Aristocrats","N/A",2
"307","Japan","JP",2022-11-06,"Films",7,"Enola Holmes 2","N/A",1
"308","Japan","JP",2022-11-06,"Films",8,"The School for Good and Evil","N/A",3
"309","Japan","JP",2022-11-06,"Films",9,"Ushijima The Loan Shark Part 2","N/A",1
"310","Japan","JP",2022-11-06,"Films",10,"Godzilla vs. Kong","N/A",3
"311","Japan","JP",2022-11-06,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",23
"312","Japan","JP",2022-11-06,"TV",2,"Romantic Killer","Romantic Killer: Season 1",2
"313","Japan","JP",2022-11-06,"TV",3,"Chainsaw Man","Chainsaw Man: Season 1",4
"314","Japan","JP",2022-11-06,"TV",4,"Under the Queen's Umbrella","Under the Queen's Umbrella: Season 1",3
"315","Japan","JP",2022-11-06,"TV",5,"Little Women","Little Women: Season 1",9
"316","Japan","JP",2022-11-06,"TV",6,"Saihara the Loan Shark","Saihara the Loan Shark: Season 1",5
"317","Japan","JP",2022-11-06,"TV",7,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",18
"318","Japan","JP",2022-11-06,"TV",8,"Itaewon Class","Itaewon Class: Season 1",64
"319","Japan","JP",2022-11-06,"TV",9,"Crash Landing on You","Crash Landing on You: Season 1",69
"320","Japan","JP",2022-11-06,"TV",10,"Blue Lock","N/A",1
"321","Japan","JP",2022-10-30,"Films",1,"20th Century Girl","N/A",2
"322","Japan","JP",2022-10-30,"Films",2,"The Good Nurse","N/A",1
"323","Japan","JP",2022-10-30,"Films",3,"We Made a Beautiful Bouquet","N/A",3
"324","Japan","JP",2022-10-30,"Films",4,"Fullmetal Alchemist The Final Alchemy","N/A",1
"325","Japan","JP",2022-10-30,"Films",5,"Godzilla vs. Kong","N/A",2
"326","Japan","JP",2022-10-30,"Films",6,"The School for Good and Evil","N/A",2
"327","Japan","JP",2022-10-30,"Films",7,"Your Name","N/A",1
"328","Japan","JP",2022-10-30,"Films",8,"All Quiet on the Western Front","N/A",1
"329","Japan","JP",2022-10-30,"Films",9,"Usogui","N/A",3
"330","Japan","JP",2022-10-30,"Films",10,"Aristocrats","N/A",1
"331","Japan","JP",2022-10-30,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",22
"332","Japan","JP",2022-10-30,"TV",2,"Little Women","Little Women: Season 1",8
"333","Japan","JP",2022-10-30,"TV",3,"Under the Queen's Umbrella","Under the Queen's Umbrella: Season 1",2
"334","Japan","JP",2022-10-30,"TV",4,"Chainsaw Man","Chainsaw Man: Season 1",3
"335","Japan","JP",2022-10-30,"TV",5,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",17
"336","Japan","JP",2022-10-30,"TV",6,"Missing: The Other Side","N/A",3
"337","Japan","JP",2022-10-30,"TV",7,"Saihara the Loan Shark","Saihara the Loan Shark: Season 1",4
"338","Japan","JP",2022-10-30,"TV",8,"Romantic Killer","Romantic Killer: Season 1",1
"339","Japan","JP",2022-10-30,"TV",9,"Crash Landing on You","Crash Landing on You: Season 1",68
"340","Japan","JP",2022-10-30,"TV",10,"Guillermo del Toro's Cabinet of Curiosities","Guillermo del Toro's Cabinet of Curiosities: Season 1",1
"341","Japan","JP",2022-10-23,"Films",1,"We Made a Beautiful Bouquet","N/A",2
"342","Japan","JP",2022-10-23,"Films",2,"The School for Good and Evil","N/A",1
"343","Japan","JP",2022-10-23,"Films",3,"Usogui","N/A",2
"344","Japan","JP",2022-10-23,"Films",4,"Godzilla vs. Kong","N/A",1
"345","Japan","JP",2022-10-23,"Films",5,"20th Century Girl","N/A",1
"346","Japan","JP",2022-10-23,"Films",6,"A Family","N/A",2
"347","Japan","JP",2022-10-23,"Films",7,"Fatale","N/A",1
"348","Japan","JP",2022-10-23,"Films",8,"Flowers in the Shadows","N/A",1
"349","Japan","JP",2022-10-23,"Films",9,"The Curse of Bridge Hollow","N/A",1
"350","Japan","JP",2022-10-23,"Films",10,"Blackout","N/A",2
"351","Japan","JP",2022-10-23,"TV",1,"Little Women","Little Women: Season 1",7
"352","Japan","JP",2022-10-23,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",21
"353","Japan","JP",2022-10-23,"TV",3,"Missing: The Other Side","N/A",2
"354","Japan","JP",2022-10-23,"TV",4,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",16
"355","Japan","JP",2022-10-23,"TV",5,"Chainsaw Man","Chainsaw Man: Season 1",2
"356","Japan","JP",2022-10-23,"TV",6,"Under the Queen's Umbrella","Under the Queen's Umbrella: Season 1",1
"357","Japan","JP",2022-10-23,"TV",7,"Saihara the Loan Shark","Saihara the Loan Shark: Season 1",3
"358","Japan","JP",2022-10-23,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",67
"359","Japan","JP",2022-10-23,"TV",9,"Doctor X Surgeon Michiko Daimon","Doctor X Surgeon Michiko Daimon 7",1
"360","Japan","JP",2022-10-23,"TV",10,"The Watcher","The Watcher: Season 1",1
"361","Japan","JP",2022-10-16,"Films",1,"Usogui","N/A",1
"362","Japan","JP",2022-10-16,"Films",2,"We Made a Beautiful Bouquet","N/A",1
"363","Japan","JP",2022-10-16,"Films",3,"Luckiest Girl Alive","N/A",2
"364","Japan","JP",2022-10-16,"Films",4,"Mr. Harrigan's Phone","N/A",2
"365","Japan","JP",2022-10-16,"Films",5,"A Morning of Farewell","N/A",1
"366","Japan","JP",2022-10-16,"Films",6,"Blackout","N/A",1
"367","Japan","JP",2022-10-16,"Films",7,"Old People","N/A",1
"368","Japan","JP",2022-10-16,"Films",8,"The Boss Baby","N/A",1
"369","Japan","JP",2022-10-16,"Films",9,"Drifting Home","N/A",5
"370","Japan","JP",2022-10-16,"Films",10,"A Beloved Wife","N/A",3
"371","Japan","JP",2022-10-16,"TV",1,"Little Women","Little Women: Season 1",6
"372","Japan","JP",2022-10-16,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",20
"373","Japan","JP",2022-10-16,"TV",3,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",15
"374","Japan","JP",2022-10-16,"TV",4,"Saihara the Loan Shark","Saihara the Loan Shark: Season 1",2
"375","Japan","JP",2022-10-16,"TV",5,"7 Secretaries","7 Secretaries: Season 1",3
"376","Japan","JP",2022-10-16,"TV",6,"Crash Landing on You","Crash Landing on You: Season 1",66
"377","Japan","JP",2022-10-16,"TV",7,"Glitch","Glitch: Season 1",1
"378","Japan","JP",2022-10-16,"TV",8,"Missing: The Other Side","N/A",1
"379","Japan","JP",2022-10-16,"TV",9,"Chainsaw Man","Chainsaw Man: Season 1",1
"380","Japan","JP",2022-10-16,"TV",10,"DAHMER","DAHMER: Monster: The Jeffrey Dahmer Story",4
"381","Japan","JP",2022-10-09,"Films",1,"A Beloved Wife","N/A",2
"382","Japan","JP",2022-10-09,"Films",2,"S.W.A.T.: Firefight","N/A",1
"383","Japan","JP",2022-10-09,"Films",3,"Mr. Harrigan's Phone","N/A",1
"384","Japan","JP",2022-10-09,"Films",4,"Blonde","N/A",2
"385","Japan","JP",2022-10-09,"Films",5,"Drifting Home","N/A",4
"386","Japan","JP",2022-10-09,"Films",6,"Lou","N/A",3
"387","Japan","JP",2022-10-09,"Films",7,"The Matrix Resurrections","N/A",4
"388","Japan","JP",2022-10-09,"Films",8,"Samurai's Promise","N/A",1
"389","Japan","JP",2022-10-09,"Films",9,"Company of Heroes","N/A",1
"390","Japan","JP",2022-10-09,"Films",10,"Luckiest Girl Alive","N/A",1
"391","Japan","JP",2022-10-09,"TV",1,"Little Women","Little Women: Season 1",5
"392","Japan","JP",2022-10-09,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",19
"393","Japan","JP",2022-10-09,"TV",3,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",14
"394","Japan","JP",2022-10-09,"TV",4,"DAHMER","DAHMER: Monster: The Jeffrey Dahmer Story",3
"395","Japan","JP",2022-10-09,"TV",5,"7 Secretaries","7 Secretaries: Season 1",2
"396","Japan","JP",2022-10-09,"TV",6,"Saihara the Loan Shark","Saihara the Loan Shark: Season 1",1
"397","Japan","JP",2022-10-09,"TV",7,"Roppongi Class","Roppongi Class: Season 1",12
"398","Japan","JP",2022-10-09,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",65
"399","Japan","JP",2022-10-09,"TV",9,"Itaewon Class","Itaewon Class: Season 1",63
"400","Japan","JP",2022-10-09,"TV",10,"Kingdom","Kingdom: Series 4",1
"401","Japan","JP",2022-10-02,"Films",1,"A Beloved Wife","N/A",1
"402","Japan","JP",2022-10-02,"Films",2,"Lou","N/A",2
"403","Japan","JP",2022-10-02,"Films",3,"Drifting Home","N/A",3
"404","Japan","JP",2022-10-02,"Films",4,"Blonde","N/A",1
"405","Japan","JP",2022-10-02,"Films",5,"The Matrix Resurrections","N/A",3
"406","Japan","JP",2022-10-02,"Films",6,"Fullmetal Alchemist The Revenge of Scar","N/A",2
"407","Japan","JP",2022-10-02,"Films",7,"Do Revenge","N/A",3
"408","Japan","JP",2022-10-02,"Films",8,"Midsummer's Equation","N/A",1
"409","Japan","JP",2022-10-02,"Films",9,"Ushijima The Loan Shark","N/A",2
"410","Japan","JP",2022-10-02,"Films",10,"ATHENA","N/A",1
"411","Japan","JP",2022-10-02,"TV",1,"Little Women","Little Women: Season 1",4
"412","Japan","JP",2022-10-02,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",13
"413","Japan","JP",2022-10-02,"TV",3,"Roppongi Class","Roppongi Class: Season 1",11
"414","Japan","JP",2022-10-02,"TV",4,"DAHMER","DAHMER: Monster: The Jeffrey Dahmer Story",2
"415","Japan","JP",2022-10-02,"TV",5,"SPY x FAMILY","SPY x FAMILY: Season 1",18
"416","Japan","JP",2022-10-02,"TV",6,"Lycoris Recoil","N/A",1
"417","Japan","JP",2022-10-02,"TV",7,"Once Upon a Small Town","Once Upon a Small Town: Season 1",1
"418","Japan","JP",2022-10-02,"TV",8,"Itaewon Class","Itaewon Class: Season 1",62
"419","Japan","JP",2022-10-02,"TV",9,"Crash Landing on You","Crash Landing on You: Season 1",64
"420","Japan","JP",2022-10-02,"TV",10,"Cyberpunk: Edgerunners","Cyberpunk: Edgerunners: Season 1",3
"421","Japan","JP",2022-09-25,"Films",1,"The Matrix Resurrections","N/A",2
"422","Japan","JP",2022-09-25,"Films",2,"Drifting Home","N/A",2
"423","Japan","JP",2022-09-25,"Films",3,"Fullmetal Alchemist The Revenge of Scar","N/A",1
"424","Japan","JP",2022-09-25,"Films",4,"Do Revenge","N/A",2
"425","Japan","JP",2022-09-25,"Films",5,"Reminiscence","N/A",2
"426","Japan","JP",2022-09-25,"Films",6,"Ushijima The Loan Shark","N/A",1
"427","Japan","JP",2022-09-25,"Films",7,"I Have Loved You for 30 Years, Yayoi","N/A",1
"428","Japan","JP",2022-09-25,"Films",8,"Lou","N/A",1
"429","Japan","JP",2022-09-25,"Films",9,"Prophecy","N/A",4
"430","Japan","JP",2022-09-25,"Films",10,"Yowamushi Pedal","N/A",2
"431","Japan","JP",2022-09-25,"TV",1,"Little Women","Little Women: Season 1",3
"432","Japan","JP",2022-09-25,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",12
"433","Japan","JP",2022-09-25,"TV",3,"Roppongi Class","Roppongi Class: Season 1",10
"434","Japan","JP",2022-09-25,"TV",4,"When My Love Blooms","When My Love Blooms: Season 1",4
"435","Japan","JP",2022-09-25,"TV",5,"Itaewon Class","Itaewon Class: Season 1",61
"436","Japan","JP",2022-09-25,"TV",6,"DAHMER","DAHMER: Monster: The Jeffrey Dahmer Story",1
"437","Japan","JP",2022-09-25,"TV",7,"Narco-Saints","Narco-Saints: Season 1",2
"438","Japan","JP",2022-09-25,"TV",8,"Cyberpunk: Edgerunners","Cyberpunk: Edgerunners: Season 1",2
"439","Japan","JP",2022-09-25,"TV",9,"Alchemy of Souls","Alchemy of Souls: Part 1",14
"440","Japan","JP",2022-09-25,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",63
"441","Japan","JP",2022-09-18,"Films",1,"Drifting Home","N/A",1
"442","Japan","JP",2022-09-18,"Films",2,"Prophecy","N/A",3
"443","Japan","JP",2022-09-18,"Films",3,"The Matrix Resurrections","N/A",1
"444","Japan","JP",2022-09-18,"Films",4,"End of the Road","N/A",2
"445","Japan","JP",2022-09-18,"Films",5,"Yowamushi Pedal","N/A",1
"446","Japan","JP",2022-09-18,"Films",6,"In His Chart","N/A",1
"447","Japan","JP",2022-09-18,"Films",7,"High & Low The Worst","N/A",1
"448","Japan","JP",2022-09-18,"Films",8,"Do Revenge","N/A",1
"449","Japan","JP",2022-09-18,"Films",9,"Reminiscence","N/A",1
"450","Japan","JP",2022-09-18,"Films",10,"No More Cry!!!","N/A",3
"451","Japan","JP",2022-09-18,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",11
"452","Japan","JP",2022-09-18,"TV",2,"Little Women","Little Women: Season 1",2
"453","Japan","JP",2022-09-18,"TV",3,"Narco-Saints","Narco-Saints: Season 1",1
"454","Japan","JP",2022-09-18,"TV",4,"When My Love Blooms","When My Love Blooms: Season 1",3
"455","Japan","JP",2022-09-18,"TV",5,"Roppongi Class","Roppongi Class: Season 1",9
"456","Japan","JP",2022-09-18,"TV",6,"Alchemy of Souls","Alchemy of Souls: Part 1",13
"457","Japan","JP",2022-09-18,"TV",7,"JoJo's Bizarre Adventure","JoJo's Bizarre Adventure: STONE OCEAN",6
"458","Japan","JP",2022-09-18,"TV",8,"Itaewon Class","Itaewon Class: Season 1",60
"459","Japan","JP",2022-09-18,"TV",9,"Cyberpunk: Edgerunners","Cyberpunk: Edgerunners: Season 1",1
"460","Japan","JP",2022-09-18,"TV",10,"ONE PIECE","ONE PIECE: East Blue",7
"461","Japan","JP",2022-09-11,"Films",1,"Prophecy","N/A",2
"462","Japan","JP",2022-09-11,"Films",2,"I Came By","N/A",2
"463","Japan","JP",2022-09-11,"Films",3,"No More Cry!!!","N/A",2
"464","Japan","JP",2022-09-11,"Films",4,"A Quiet Place","N/A",1
"465","Japan","JP",2022-09-11,"Films",5,"Seoul Vibe","N/A",3
"466","Japan","JP",2022-09-11,"Films",6,"Love in the Villa","N/A",1
"467","Japan","JP",2022-09-11,"Films",7,"End of the Road","N/A",1
"468","Japan","JP",2022-09-11,"Films",8,"Platina Data","N/A",3
"469","Japan","JP",2022-09-11,"Films",9,"Loving Adults","N/A",2
"470","Japan","JP",2022-09-11,"Films",10,"Me Time","N/A",3
"471","Japan","JP",2022-09-11,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",10
"472","Japan","JP",2022-09-11,"TV",2,"When My Love Blooms","When My Love Blooms: Season 1",2
"473","Japan","JP",2022-09-11,"TV",3,"JoJo's Bizarre Adventure","JoJo's Bizarre Adventure: STONE OCEAN",5
"474","Japan","JP",2022-09-11,"TV",4,"Little Women","Little Women: Season 1",1
"475","Japan","JP",2022-09-11,"TV",5,"Alchemy of Souls","Alchemy of Souls: Part 1",12
"476","Japan","JP",2022-09-11,"TV",6,"Roppongi Class","Roppongi Class: Season 1",8
"477","Japan","JP",2022-09-11,"TV",7,"Black Clover","Black Clover: III",1
"478","Japan","JP",2022-09-11,"TV",8,"Itaewon Class","Itaewon Class: Season 1",59
"479","Japan","JP",2022-09-11,"TV",9,"ONE PIECE","ONE PIECE: East Blue",6
"480","Japan","JP",2022-09-11,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",62
"481","Japan","JP",2022-09-04,"Films",1,"Prophecy","N/A",1
"482","Japan","JP",2022-09-04,"Films",2,"Seoul Vibe","N/A",2
"483","Japan","JP",2022-09-04,"Films",3,"I Came By","N/A",1
"484","Japan","JP",2022-09-04,"Films",4,"Me Time","N/A",2
"485","Japan","JP",2022-09-04,"Films",5,"Kaguya-sama Final: Love Is War","N/A",2
"486","Japan","JP",2022-09-04,"Films",6,"Platina Data","N/A",2
"487","Japan","JP",2022-09-04,"Films",7,"Loving Adults","N/A",1
"488","Japan","JP",2022-09-04,"Films",8,"Fukushima 50","N/A",1
"489","Japan","JP",2022-09-04,"Films",9,"Day Shift","N/A",4
"490","Japan","JP",2022-09-04,"Films",10,"No More Cry!!!","N/A",1
"491","Japan","JP",2022-09-04,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",9
"492","Japan","JP",2022-09-04,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",11
"493","Japan","JP",2022-09-04,"TV",3,"JoJo's Bizarre Adventure","JoJo's Bizarre Adventure: STONE OCEAN",4
"494","Japan","JP",2022-09-04,"TV",4,"Roppongi Class","Roppongi Class: Season 1",7
"495","Japan","JP",2022-09-04,"TV",5,"ONE PIECE","ONE PIECE: East Blue",5
"496","Japan","JP",2022-09-04,"TV",6,"Itaewon Class","Itaewon Class: Season 1",58
"497","Japan","JP",2022-09-04,"TV",7,"When My Love Blooms","When My Love Blooms: Season 1",1
"498","Japan","JP",2022-09-04,"TV",8,"ONE PIECE","ONE PIECE: Wano Country (Ep.892 - Ep.1000)",10
"499","Japan","JP",2022-09-04,"TV",9,"Café Minamdang","Café Minamdang: Season 1",7
"500","Japan","JP",2022-09-04,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",61
"501","Japan","JP",2022-08-28,"Films",1,"Platina Data","N/A",1
"502","Japan","JP",2022-08-28,"Films",2,"Kaguya-sama Final: Love Is War","N/A",1
"503","Japan","JP",2022-08-28,"Films",3,"Day Shift","N/A",3
"504","Japan","JP",2022-08-28,"Films",4,"Seoul Vibe","N/A",1
"505","Japan","JP",2022-08-28,"Films",5,"The Blue Sky You Have Lost","N/A",2
"506","Japan","JP",2022-08-28,"Films",6,"The Mummy","N/A",1
"507","Japan","JP",2022-08-28,"Films",7,"Look Both Ways","N/A",2
"508","Japan","JP",2022-08-28,"Films",8,"The Great Wall","N/A",1
"509","Japan","JP",2022-08-28,"Films",9,"Blood Red Sky","N/A",5
"510","Japan","JP",2022-08-28,"Films",10,"Me Time","N/A",1
"511","Japan","JP",2022-08-28,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",8
"512","Japan","JP",2022-08-28,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",10
"513","Japan","JP",2022-08-28,"TV",3,"ONE PIECE","ONE PIECE: East Blue",4
"514","Japan","JP",2022-08-28,"TV",4,"Café Minamdang","Café Minamdang: Season 1",6
"515","Japan","JP",2022-08-28,"TV",5,"Itaewon Class","Itaewon Class: Season 1",57
"516","Japan","JP",2022-08-28,"TV",6,"Roppongi Class","Roppongi Class: Season 1",6
"517","Japan","JP",2022-08-28,"TV",7,"The Walking Dead","The Walking Dead: Season 11",1
"518","Japan","JP",2022-08-28,"TV",8,"ONE PIECE","ONE PIECE: Wano Country (Ep.892 - Ep.1000)",9
"519","Japan","JP",2022-08-28,"TV",9,"Crash Landing on You","Crash Landing on You: Season 1",60
"520","Japan","JP",2022-08-28,"TV",10,"A Model Family","A Model Family: Season 1",2
"521","Japan","JP",2022-08-21,"Films",1,"Day Shift","N/A",2
"522","Japan","JP",2022-08-21,"Films",2,"Mumon: The Land of Stealth","N/A",1
"523","Japan","JP",2022-08-21,"Films",3,"The Hunt","N/A",2
"524","Japan","JP",2022-08-21,"Films",4,"Leaving the Scene","N/A",2
"525","Japan","JP",2022-08-21,"Films",5,"Blood Red Sky","N/A",4
"526","Japan","JP",2022-08-21,"Films",6,"Look Both Ways","N/A",1
"527","Japan","JP",2022-08-21,"Films",7,"Malignant","N/A",1
"528","Japan","JP",2022-08-21,"Films",8,"The Blue Sky You Have Lost","N/A",1
"529","Japan","JP",2022-08-21,"Films",9,"The Gray Man","N/A",5
"530","Japan","JP",2022-08-21,"Films",10,"Top Gun","N/A",3
"531","Japan","JP",2022-08-21,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",7
"532","Japan","JP",2022-08-21,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",9
"533","Japan","JP",2022-08-21,"TV",3,"Itaewon Class","Itaewon Class: Season 1",56
"534","Japan","JP",2022-08-21,"TV",4,"A Model Family","A Model Family: Season 1",1
"535","Japan","JP",2022-08-21,"TV",5,"ONE PIECE","ONE PIECE: East Blue",3
"536","Japan","JP",2022-08-21,"TV",6,"Café Minamdang","Café Minamdang: Season 1",5
"537","Japan","JP",2022-08-21,"TV",7,"Roppongi Class","Roppongi Class: Season 1",5
"538","Japan","JP",2022-08-21,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",59
"539","Japan","JP",2022-08-21,"TV",9,"ONE PIECE","ONE PIECE: Wano Country (Ep.892 - Ep.1000)",8
"540","Japan","JP",2022-08-21,"TV",10,"Remarriage & Desires","Remarriage & Desires: Season 1",6
"541","Japan","JP",2022-08-14,"Films",1,"Carter","N/A",2
"542","Japan","JP",2022-08-14,"Films",2,"Leaving the Scene","N/A",1
"543","Japan","JP",2022-08-14,"Films",3,"The Hunt","N/A",1
"544","Japan","JP",2022-08-14,"Films",4,"Day Shift","N/A",1
"545","Japan","JP",2022-08-14,"Films",5,"The Meg","N/A",2
"546","Japan","JP",2022-08-14,"Films",6,"The Gray Man","N/A",4
"547","Japan","JP",2022-08-14,"Films",7,"Top Gun","N/A",2
"548","Japan","JP",2022-08-14,"Films",8,"Rampage","N/A",2
"549","Japan","JP",2022-08-14,"Films",9,"Purple Hearts","N/A",3
"550","Japan","JP",2022-08-14,"Films",10,"Gone Wednesday","N/A",1
"551","Japan","JP",2022-08-14,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",6
"552","Japan","JP",2022-08-14,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",8
"553","Japan","JP",2022-08-14,"TV",3,"Itaewon Class","Itaewon Class: Season 1",55
"554","Japan","JP",2022-08-14,"TV",4,"ONE PIECE","ONE PIECE: East Blue",2
"555","Japan","JP",2022-08-14,"TV",5,"Roppongi Class","Roppongi Class: Season 1",4
"556","Japan","JP",2022-08-14,"TV",6,"Café Minamdang","Café Minamdang: Season 1",4
"557","Japan","JP",2022-08-14,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",58
"558","Japan","JP",2022-08-14,"TV",8,"Remarriage & Desires","Remarriage & Desires: Season 1",5
"559","Japan","JP",2022-08-14,"TV",9,"The Sandman","The Sandman: Season 1",1
"560","Japan","JP",2022-08-14,"TV",10,"ONE PIECE","ONE PIECE: Wano Country (Ep.892 - Ep.1000)",7
"561","Japan","JP",2022-08-07,"Films",1,"The Gray Man","N/A",3
"562","Japan","JP",2022-08-07,"Films",2,"The Meg","N/A",1
"563","Japan","JP",2022-08-07,"Films",3,"Purple Hearts","N/A",2
"564","Japan","JP",2022-08-07,"Films",4,"Carter","N/A",1
"565","Japan","JP",2022-08-07,"Films",5,"Rampage","N/A",1
"566","Japan","JP",2022-08-07,"Films",6,"Nisekoi: False Love","N/A",1
"567","Japan","JP",2022-08-07,"Films",7,"Stolen Identity 2","N/A",1
"568","Japan","JP",2022-08-07,"Films",8,"Kingdom","N/A",4
"569","Japan","JP",2022-08-07,"Films",9,"Gintama: The Very Final","N/A",1
"570","Japan","JP",2022-08-07,"Films",10,"Top Gun","N/A",1
"571","Japan","JP",2022-08-07,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",5
"572","Japan","JP",2022-08-07,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",7
"573","Japan","JP",2022-08-07,"TV",3,"Itaewon Class","Itaewon Class: Season 1",54
"574","Japan","JP",2022-08-07,"TV",4,"Remarriage & Desires","Remarriage & Desires: Season 1",4
"575","Japan","JP",2022-08-07,"TV",5,"Roppongi Class","Roppongi Class: Season 1",3
"576","Japan","JP",2022-08-07,"TV",6,"Café Minamdang","Café Minamdang: Season 1",3
"577","Japan","JP",2022-08-07,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",57
"578","Japan","JP",2022-08-07,"TV",8,"Stranger Things","Stranger Things 4",11
"579","Japan","JP",2022-08-07,"TV",9,"SPY x FAMILY","SPY x FAMILY: Season 1",17
"580","Japan","JP",2022-08-07,"TV",10,"ONE PIECE","ONE PIECE: East Blue",1
"581","Japan","JP",2022-07-31,"Films",1,"The Gray Man","N/A",2
"582","Japan","JP",2022-07-31,"Films",2,"Kingdom","N/A",3
"583","Japan","JP",2022-07-31,"Films",3,"Howling Village","N/A",1
"584","Japan","JP",2022-07-31,"Films",4,"I'm Underage But I'm Not a Child","N/A",1
"585","Japan","JP",2022-07-31,"Films",5,"Despicable Me 2","N/A",2
"586","Japan","JP",2022-07-31,"Films",6,"Minions","N/A",3
"587","Japan","JP",2022-07-31,"Films",7,"Purple Hearts","N/A",1
"588","Japan","JP",2022-07-31,"Films",8,"Incantation","N/A",4
"589","Japan","JP",2022-07-31,"Films",9,"Despicable Me","N/A",2
"590","Japan","JP",2022-07-31,"Films",10,"The Sea Beast","N/A",3
"591","Japan","JP",2022-07-31,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",4
"592","Japan","JP",2022-07-31,"TV",2,"Itaewon Class","Itaewon Class: Season 1",53
"593","Japan","JP",2022-07-31,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",6
"594","Japan","JP",2022-07-31,"TV",4,"Remarriage & Desires","Remarriage & Desires: Season 1",3
"595","Japan","JP",2022-07-31,"TV",5,"Stranger Things","Stranger Things 4",10
"596","Japan","JP",2022-07-31,"TV",6,"Roppongi Class","Roppongi Class: Season 1",2
"597","Japan","JP",2022-07-31,"TV",7,"Café Minamdang","Café Minamdang: Season 1",2
"598","Japan","JP",2022-07-31,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",56
"599","Japan","JP",2022-07-31,"TV",9,"Resident Evil","Resident Evil: Season 1",3
"600","Japan","JP",2022-07-31,"TV",10,"SPY x FAMILY","SPY x FAMILY: Season 1",16
"601","Japan","JP",2022-07-24,"Films",1,"Kingdom","N/A",2
"602","Japan","JP",2022-07-24,"Films",2,"The Gray Man","N/A",1
"603","Japan","JP",2022-07-24,"Films",3,"Incantation","N/A",3
"604","Japan","JP",2022-07-24,"Films",4,"Honey","N/A",2
"605","Japan","JP",2022-07-24,"Films",5,"The Sea Beast","N/A",2
"606","Japan","JP",2022-07-24,"Films",6,"Minions","N/A",2
"607","Japan","JP",2022-07-24,"Films",7,"Kaiji: Final Game","N/A",2
"608","Japan","JP",2022-07-24,"Films",8,"Despicable Me 2","N/A",1
"609","Japan","JP",2022-07-24,"Films",9,"Despicable Me","N/A",1
"610","Japan","JP",2022-07-24,"Films",10,"Persuasion","N/A",1
"611","Japan","JP",2022-07-24,"TV",1,"Remarriage & Desires","Remarriage & Desires: Season 1",2
