"","country_name","country_iso2","week","category","weekly_rank","show_title","season_title","cumulative_weeks_in_top_10"
"312","South Korea","KR",2022-11-06,"TV",2,"I am Solo","I am Solo: Part 9 - Part 12",17
"313","South Korea","KR",2022-11-06,"TV",3,"Missing: The Other Side","N/A",4
"314","South Korea","KR",2022-11-06,"TV",4,"Prison Playbook","Prison Playbook: Season 1",6
"315","South Korea","KR",2022-11-06,"TV",5,"Hospital Playlist","Hospital Playlist: Season 1",17
"316","South Korea","KR",2022-11-06,"TV",6,"Little Women","Little Women: Season 1",9
"317","South Korea","KR",2022-11-06,"TV",7,"Hospital Playlist","Hospital Playlist: Season 2",19
"318","South Korea","KR",2022-11-06,"TV",8,"Narco-Saints","Narco-Saints: Season 1",9
"319","South Korea","KR",2022-11-06,"TV",9,"Guillermo del Toro's Cabinet of Curiosities","Guillermo del Toro's Cabinet of Curiosities: Season 1",2
"320","South Korea","KR",2022-11-06,"TV",10,"Guardian: The Lonely and Great God","Guardian: The Lonely and Great God: Season 1",13
"321","South Korea","KR",2022-10-30,"Films",1,"20th Century Girl","N/A",2
"322","South Korea","KR",2022-10-30,"Films",2,"Morbius","N/A",2
"323","South Korea","KR",2022-10-30,"Films",3,"The School for Good and Evil","N/A",2
"324","South Korea","KR",2022-10-30,"Films",4,"The Good Nurse","N/A",1
"325","South Korea","KR",2022-10-30,"Films",5,"12 Strong","N/A",1
"326","South Korea","KR",2022-10-30,"Films",6,"All Quiet on the Western Front","N/A",1
"327","South Korea","KR",2022-10-30,"Films",7,"Run","N/A",1
"328","South Korea","KR",2022-10-30,"Films",8,"Steel Rain2: Summit","N/A",3
"329","South Korea","KR",2022-10-30,"Films",9,"Ip Man 4: The Finale","N/A",1
"330","South Korea","KR",2022-10-30,"Films",10,"Gate","N/A",3
"331","South Korea","KR",2022-10-30,"TV",1,"Under the Queen's Umbrella","Under the Queen's Umbrella: Season 1",2
"332","South Korea","KR",2022-10-30,"TV",2,"I am Solo","I am Solo: Part 9 - Part 12",16
"333","South Korea","KR",2022-10-30,"TV",3,"Missing: The Other Side","N/A",3
"334","South Korea","KR",2022-10-30,"TV",4,"Little Women","Little Women: Season 1",8
"335","South Korea","KR",2022-10-30,"TV",5,"Narco-Saints","Narco-Saints: Season 1",8
"336","South Korea","KR",2022-10-30,"TV",6,"Flower of Evil","Flower of Evil: Season 1",5
"337","South Korea","KR",2022-10-30,"TV",7,"A Clean Sweep","N/A",7
"338","South Korea","KR",2022-10-30,"TV",8,"Guillermo del Toro's Cabinet of Curiosities","Guillermo del Toro's Cabinet of Curiosities: Season 1",1
"339","South Korea","KR",2022-10-30,"TV",9,"Cyberpunk: Edgerunners","Cyberpunk: Edgerunners: Season 1",1
"340","South Korea","KR",2022-10-30,"TV",10,"Hospital Playlist","Hospital Playlist: Season 1",16
"341","South Korea","KR",2022-10-23,"Films",1,"20th Century Girl","N/A",1
"342","South Korea","KR",2022-10-23,"Films",2,"The School for Good and Evil","N/A",1
"343","South Korea","KR",2022-10-23,"Films",3,"Steel Rain2: Summit","N/A",2
"344","South Korea","KR",2022-10-23,"Films",4,"Gate","N/A",2
"345","South Korea","KR",2022-10-23,"Films",5,"Part-Time Spy","N/A",2
"346","South Korea","KR",2022-10-23,"Films",6,"Morbius","N/A",1
"347","South Korea","KR",2022-10-23,"Films",7,"Blackout","N/A",2
"348","South Korea","KR",2022-10-23,"Films",8,"A Special Lady","N/A",2
"349","South Korea","KR",2022-10-23,"Films",9,"Innocence","N/A",1
"350","South Korea","KR",2022-10-23,"Films",10,"Uncharted","N/A",4
"351","South Korea","KR",2022-10-23,"TV",1,"Under the Queen's Umbrella","Under the Queen's Umbrella: Season 1",1
"352","South Korea","KR",2022-10-23,"TV",2,"Little Women","Little Women: Season 1",7
"353","South Korea","KR",2022-10-23,"TV",3,"Missing: The Other Side","N/A",2
"354","South Korea","KR",2022-10-23,"TV",4,"I am Solo","I am Solo: Part 9 - Part 12",15
"355","South Korea","KR",2022-10-23,"TV",5,"Narco-Saints","Narco-Saints: Season 1",7
"356","South Korea","KR",2022-10-23,"TV",6,"Glitch","Glitch: Season 1",3
"357","South Korea","KR",2022-10-23,"TV",7,"Flower of Evil","Flower of Evil: Season 1",4
"358","South Korea","KR",2022-10-23,"TV",8,"The Good Detective","The Good Detective: Season 2",5
"359","South Korea","KR",2022-10-23,"TV",9,"Take 1","Take 1: Season 1",1
"360","South Korea","KR",2022-10-23,"TV",10,"A Clean Sweep","N/A",6
"361","South Korea","KR",2022-10-16,"Films",1,"Steel Rain2: Summit","N/A",1
"362","South Korea","KR",2022-10-16,"Films",2,"Ambulance","N/A",2
"363","South Korea","KR",2022-10-16,"Films",3,"Gate","N/A",1
"364","South Korea","KR",2022-10-16,"Films",4,"Part-Time Spy","N/A",1
"365","South Korea","KR",2022-10-16,"Films",5,"Uncharted","N/A",3
"366","South Korea","KR",2022-10-16,"Films",6,"Blackout","N/A",1
"367","South Korea","KR",2022-10-16,"Films",7,"A Special Lady","N/A",1
"368","South Korea","KR",2022-10-16,"Films",8,"Honest Candidate","N/A",4
"369","South Korea","KR",2022-10-16,"Films",9,"The Outfit","N/A",2
"370","South Korea","KR",2022-10-16,"Films",10,"Luckiest Girl Alive","N/A",1
"371","South Korea","KR",2022-10-16,"TV",1,"Little Women","Little Women: Season 1",6
"372","South Korea","KR",2022-10-16,"TV",2,"Glitch","Glitch: Season 1",2
"373","South Korea","KR",2022-10-16,"TV",3,"Narco-Saints","Narco-Saints: Season 1",6
"374","South Korea","KR",2022-10-16,"TV",4,"I am Solo","I am Solo: Part 9 - Part 12",14
"375","South Korea","KR",2022-10-16,"TV",5,"Flower of Evil","Flower of Evil: Season 1",3
"376","South Korea","KR",2022-10-16,"TV",6,"The Good Detective","The Good Detective: Season 2",4
"377","South Korea","KR",2022-10-16,"TV",7,"Missing: The Other Side","N/A",1
"378","South Korea","KR",2022-10-16,"TV",8,"A Clean Sweep","N/A",5
"379","South Korea","KR",2022-10-16,"TV",9,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",16
"380","South Korea","KR",2022-10-16,"TV",10,"Guardian: The Lonely and Great God","Guardian: The Lonely and Great God: Season 1",12
"381","South Korea","KR",2022-10-09,"Films",1,"Ambulance","N/A",1
"382","South Korea","KR",2022-10-09,"Films",2,"Uncharted","N/A",2
"383","South Korea","KR",2022-10-09,"Films",3,"Lou","N/A",3
"384","South Korea","KR",2022-10-09,"Films",4,"Honest Candidate","N/A",3
"385","South Korea","KR",2022-10-09,"Films",5,"Tazza: The Hidden Card","N/A",3
"386","South Korea","KR",2022-10-09,"Films",6,"Faster","N/A",1
"387","South Korea","KR",2022-10-09,"Films",7,"Tazza: One Eyed Jack","N/A",1
"388","South Korea","KR",2022-10-09,"Films",8,"Blonde","N/A",2
"389","South Korea","KR",2022-10-09,"Films",9,"RED","N/A",2
"390","South Korea","KR",2022-10-09,"Films",10,"The Outfit","N/A",1
"391","South Korea","KR",2022-10-09,"TV",1,"Little Women","Little Women: Season 1",5
"392","South Korea","KR",2022-10-09,"TV",2,"Narco-Saints","Narco-Saints: Season 1",5
"393","South Korea","KR",2022-10-09,"TV",3,"Flower of Evil","Flower of Evil: Season 1",2
"394","South Korea","KR",2022-10-09,"TV",4,"The Good Detective","The Good Detective: Season 2",3
"395","South Korea","KR",2022-10-09,"TV",5,"I am Solo","I am Solo: Part 9 - Part 12",13
"396","South Korea","KR",2022-10-09,"TV",6,"Glitch","Glitch: Season 1",1
"397","South Korea","KR",2022-10-09,"TV",7,"The Good Detective","The Good Detective: Season 1",10
"398","South Korea","KR",2022-10-09,"TV",8,"The Empress","The Empress: Season 1",1
"399","South Korea","KR",2022-10-09,"TV",9,"Sisyphus","Sisyphus: Season 1",2
"400","South Korea","KR",2022-10-09,"TV",10,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",15
"401","South Korea","KR",2022-10-02,"Films",1,"Uncharted","N/A",1
"402","South Korea","KR",2022-10-02,"Films",2,"Lou","N/A",2
"403","South Korea","KR",2022-10-02,"Films",3,"Honest Candidate","N/A",2
"404","South Korea","KR",2022-10-02,"Films",4,"RED","N/A",1
"405","South Korea","KR",2022-10-02,"Films",5,"Blonde","N/A",1
"406","South Korea","KR",2022-10-02,"Films",6,"Tazza: The Hidden Card","N/A",2
"407","South Korea","KR",2022-10-02,"Films",7,"Drifting Home","N/A",3
"408","South Korea","KR",2022-10-02,"Films",8,"The Drug King","N/A",2
"409","South Korea","KR",2022-10-02,"Films",9,"Seoul Vibe","N/A",6
"410","South Korea","KR",2022-10-02,"Films",10,"ATHENA","N/A",1
"411","South Korea","KR",2022-10-02,"TV",1,"Little Women","Little Women: Season 1",4
"412","South Korea","KR",2022-10-02,"TV",2,"Narco-Saints","Narco-Saints: Season 1",4
"413","South Korea","KR",2022-10-02,"TV",3,"The Good Detective","The Good Detective: Season 2",2
"414","South Korea","KR",2022-10-02,"TV",4,"Flower of Evil","Flower of Evil: Season 1",1
"415","South Korea","KR",2022-10-02,"TV",5,"I am Solo","I am Solo: Part 9 - Part 12",12
"416","South Korea","KR",2022-10-02,"TV",6,"The Good Detective","The Good Detective: Season 1",9
"417","South Korea","KR",2022-10-02,"TV",7,"Sisyphus","Sisyphus: Season 1",1
"418","South Korea","KR",2022-10-02,"TV",8,"Once Upon a Small Town","Once Upon a Small Town: Season 1",2
"419","South Korea","KR",2022-10-02,"TV",9,"A Clean Sweep","N/A",4
"420","South Korea","KR",2022-10-02,"TV",10,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",14
"421","South Korea","KR",2022-09-25,"Films",1,"Drifting Home","N/A",2
"422","South Korea","KR",2022-09-25,"Films",2,"Seoul Vibe","N/A",5
"423","South Korea","KR",2022-09-25,"Films",3,"Lou","N/A",1
"424","South Korea","KR",2022-09-25,"Films",4,"Do Revenge","N/A",1
"425","South Korea","KR",2022-09-25,"Films",5,"Honest Candidate","N/A",1
"426","South Korea","KR",2022-09-25,"Films",6,"Marry Me","N/A",2
"427","South Korea","KR",2022-09-25,"Films",7,"Ad Astra","N/A",2
"428","South Korea","KR",2022-09-25,"Films",8,"Tazza: The Hidden Card","N/A",1
"429","South Korea","KR",2022-09-25,"Films",9,"The Drug King","N/A",1
"430","South Korea","KR",2022-09-25,"Films",10,"Mat Kilau","N/A",1
"431","South Korea","KR",2022-09-25,"TV",1,"Narco-Saints","Narco-Saints: Season 1",3
"432","South Korea","KR",2022-09-25,"TV",2,"Little Women","Little Women: Season 1",3
"433","South Korea","KR",2022-09-25,"TV",3,"The Good Detective","The Good Detective: Season 2",1
"434","South Korea","KR",2022-09-25,"TV",4,"I am Solo","I am Solo: Part 9 - Part 12",11
"435","South Korea","KR",2022-09-25,"TV",5,"The Good Detective","The Good Detective: Season 1",8
"436","South Korea","KR",2022-09-25,"TV",6,"Alchemy of Souls","Alchemy of Souls: Part 1",14
"437","South Korea","KR",2022-09-25,"TV",7,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",13
"438","South Korea","KR",2022-09-25,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",7
"439","South Korea","KR",2022-09-25,"TV",9,"A Clean Sweep","N/A",3
"440","South Korea","KR",2022-09-25,"TV",10,"Once Upon a Small Town","Once Upon a Small Town: Season 1",1
"441","South Korea","KR",2022-09-18,"Films",1,"Seoul Vibe","N/A",4
"442","South Korea","KR",2022-09-18,"Films",2,"Ad Astra","N/A",1
"443","South Korea","KR",2022-09-18,"Films",3,"No Limit","N/A",1
"444","South Korea","KR",2022-09-18,"Films",4,"Alpha","N/A",2
"445","South Korea","KR",2022-09-18,"Films",5,"End of the Road","N/A",1
"446","South Korea","KR",2022-09-18,"Films",6,"Drifting Home","N/A",1
"447","South Korea","KR",2022-09-18,"Films",7,"Marry Me","N/A",1
"448","South Korea","KR",2022-09-18,"Films",8,"Contorted","N/A",2
"449","South Korea","KR",2022-09-18,"Films",9,"Spider-Man: No Way Home","N/A",5
"450","South Korea","KR",2022-09-18,"Films",10,"Fantastic Beasts: The Crimes of Grindelwald","N/A",3
"451","South Korea","KR",2022-09-18,"TV",1,"Narco-Saints","Narco-Saints: Season 1",2
"452","South Korea","KR",2022-09-18,"TV",2,"Little Women","Little Women: Season 1",2
"453","South Korea","KR",2022-09-18,"TV",3,"I am Solo","I am Solo: Part 9 - Part 12",10
"454","South Korea","KR",2022-09-18,"TV",4,"Alchemy of Souls","Alchemy of Souls: Part 1",13
"455","South Korea","KR",2022-09-18,"TV",5,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",12
"456","South Korea","KR",2022-09-18,"TV",6,"Change Days","Change Days: Season 2",14
"457","South Korea","KR",2022-09-18,"TV",7,"Love After Divorce","Love After Divorce: Season 3",11
"458","South Korea","KR",2022-09-18,"TV",8,"The Good Detective","The Good Detective: Season 1",7
"459","South Korea","KR",2022-09-18,"TV",9,"Squid Game","Squid Game: Season 1",16
"460","South Korea","KR",2022-09-18,"TV",10,"A Clean Sweep","N/A",2
"461","South Korea","KR",2022-09-11,"Films",1,"Seoul Vibe","N/A",3
"462","South Korea","KR",2022-09-11,"Films",2,"Fantastic Beasts: The Crimes of Grindelwald","N/A",2
"463","South Korea","KR",2022-09-11,"Films",3,"Minari","N/A",2
"464","South Korea","KR",2022-09-11,"Films",4,"Spider-Man: No Way Home","N/A",4
"465","South Korea","KR",2022-09-11,"Films",5,"Alpha","N/A",1
"466","South Korea","KR",2022-09-11,"Films",6,"Loving Adults","N/A",2
"467","South Korea","KR",2022-09-11,"Films",7,"I Came By","N/A",2
"468","South Korea","KR",2022-09-11,"Films",8,"Cellular","N/A",1
"469","South Korea","KR",2022-09-11,"Films",9,"Contorted","N/A",1
"470","South Korea","KR",2022-09-11,"Films",10,"Love in the Villa","N/A",1
"471","South Korea","KR",2022-09-11,"TV",1,"Narco-Saints","Narco-Saints: Season 1",1
"472","South Korea","KR",2022-09-11,"TV",2,"Little Women","Little Women: Season 1",1
"473","South Korea","KR",2022-09-11,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",12
"474","South Korea","KR",2022-09-11,"TV",4,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",11
"475","South Korea","KR",2022-09-11,"TV",5,"I am Solo","I am Solo: Part 9 - Part 12",9
"476","South Korea","KR",2022-09-11,"TV",6,"The Good Detective","The Good Detective: Season 1",6
"477","South Korea","KR",2022-09-11,"TV",7,"Love After Divorce","Love After Divorce: Season 3",10
"478","South Korea","KR",2022-09-11,"TV",8,"Change Days","Change Days: Season 2",13
"479","South Korea","KR",2022-09-11,"TV",9,"Legend of Fuyao","Legend of Fuyao: Season 1",4
"480","South Korea","KR",2022-09-11,"TV",10,"Insider","N/A",7
"481","South Korea","KR",2022-09-04,"Films",1,"Seoul Vibe","N/A",2
"482","South Korea","KR",2022-09-04,"Films",2,"Fantastic Beasts: The Crimes of Grindelwald","N/A",1
"483","South Korea","KR",2022-09-04,"Films",3,"Loving Adults","N/A",1
"484","South Korea","KR",2022-09-04,"Films",4,"Spider-Man: No Way Home","N/A",3
"485","South Korea","KR",2022-09-04,"Films",5,"Me Time","N/A",1
"486","South Korea","KR",2022-09-04,"Films",6,"Minari","N/A",1
"487","South Korea","KR",2022-09-04,"Films",7,"I Came By","N/A",1
"488","South Korea","KR",2022-09-04,"Films",8,"Carter","N/A",5
"489","South Korea","KR",2022-09-04,"Films",9,"Day Shift","N/A",4
"490","South Korea","KR",2022-09-04,"Films",10,"The Next 365 Days","N/A",3
"491","South Korea","KR",2022-09-04,"TV",1,"Alchemy of Souls","Alchemy of Souls: Part 1",11
"492","South Korea","KR",2022-09-04,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",10
"493","South Korea","KR",2022-09-04,"TV",3,"The Good Detective","The Good Detective: Season 1",5
"494","South Korea","KR",2022-09-04,"TV",4,"I am Solo","I am Solo: Part 9 - Part 12",8
"495","South Korea","KR",2022-09-04,"TV",5,"A Model Family","A Model Family: Season 1",4
"496","South Korea","KR",2022-09-04,"TV",6,"Change Days","Change Days: Season 2",12
"497","South Korea","KR",2022-09-04,"TV",7,"Insider","N/A",6
"498","South Korea","KR",2022-09-04,"TV",8,"Love After Divorce","Love After Divorce: Season 3",9
"499","South Korea","KR",2022-09-04,"TV",9,"Legend of Fuyao","Legend of Fuyao: Season 1",3
"500","South Korea","KR",2022-09-04,"TV",10,"A Clean Sweep","N/A",1
"501","South Korea","KR",2022-08-28,"Films",1,"Seoul Vibe","N/A",1
"502","South Korea","KR",2022-08-28,"Films",2,"Spider-Man: No Way Home","N/A",2
"503","South Korea","KR",2022-08-28,"Films",3,"The Next 365 Days","N/A",2
"504","South Korea","KR",2022-08-28,"Films",4,"Day Shift","N/A",3
"505","South Korea","KR",2022-08-28,"Films",5,"Carter","N/A",4
"506","South Korea","KR",2022-08-28,"Films",6,"Fullmetal Alchemist The Revenge of Scar","N/A",1
"507","South Korea","KR",2022-08-28,"Films",7,"Look Both Ways","N/A",1
"508","South Korea","KR",2022-08-28,"Films",8,"Top Gun","N/A",4
"509","South Korea","KR",2022-08-28,"Films",9,"Blood Red Sky","N/A",7
"510","South Korea","KR",2022-08-28,"Films",10,"The Assistant","N/A",1
"511","South Korea","KR",2022-08-28,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",9
"512","South Korea","KR",2022-08-28,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",10
"513","South Korea","KR",2022-08-28,"TV",3,"A Model Family","A Model Family: Season 1",3
"514","South Korea","KR",2022-08-28,"TV",4,"Café Minamdang","Café Minamdang: Season 1",9
"515","South Korea","KR",2022-08-28,"TV",5,"Insider","N/A",5
"516","South Korea","KR",2022-08-28,"TV",6,"The Good Detective","The Good Detective: Season 1",4
"517","South Korea","KR",2022-08-28,"TV",7,"Legend of Fuyao","Legend of Fuyao: Season 1",2
"518","South Korea","KR",2022-08-28,"TV",8,"Change Days","Change Days: Season 2",11
"519","South Korea","KR",2022-08-28,"TV",9,"I am Solo","I am Solo: Part 9 - Part 12",7
"520","South Korea","KR",2022-08-28,"TV",10,"Love After Divorce","Love After Divorce: Season 3",8
"521","South Korea","KR",2022-08-21,"Films",1,"Spider-Man: No Way Home","N/A",1
"522","South Korea","KR",2022-08-21,"Films",2,"Day Shift","N/A",2
"523","South Korea","KR",2022-08-21,"Films",3,"Carter","N/A",3
"524","South Korea","KR",2022-08-21,"Films",4,"Blood Red Sky","N/A",6
"525","South Korea","KR",2022-08-21,"Films",5,"Jarhead 2: Field of Fire","N/A",1
"526","South Korea","KR",2022-08-21,"Films",6,"The Next 365 Days","N/A",1
"527","South Korea","KR",2022-08-21,"Films",7,"The Gray Man","N/A",5
"528","South Korea","KR",2022-08-21,"Films",8,"Top Gun","N/A",3
"529","South Korea","KR",2022-08-21,"Films",9,"Jarhead 3: The Siege","N/A",1
"530","South Korea","KR",2022-08-21,"Films",10,"RRR (Hindi)","N/A",8
"531","South Korea","KR",2022-08-21,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",8
"532","South Korea","KR",2022-08-21,"TV",2,"A Model Family","A Model Family: Season 1",2
"533","South Korea","KR",2022-08-21,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",9
"534","South Korea","KR",2022-08-21,"TV",4,"Insider","N/A",4
"535","South Korea","KR",2022-08-21,"TV",5,"The Good Detective","The Good Detective: Season 1",3
"536","South Korea","KR",2022-08-21,"TV",6,"Café Minamdang","Café Minamdang: Season 1",8
"537","South Korea","KR",2022-08-21,"TV",7,"Love After Divorce","Love After Divorce: Season 3",7
"538","South Korea","KR",2022-08-21,"TV",8,"I am Solo","I am Solo: Part 9 - Part 12",6
"539","South Korea","KR",2022-08-21,"TV",9,"Change Days","Change Days: Season 2",10
"540","South Korea","KR",2022-08-21,"TV",10,"Legend of Fuyao","Legend of Fuyao: Season 1",1
"541","South Korea","KR",2022-08-14,"Films",1,"Carter","N/A",2
"542","South Korea","KR",2022-08-14,"Films",2,"Day Shift","N/A",1
"543","South Korea","KR",2022-08-14,"Films",3,"Top Gun","N/A",2
"544","South Korea","KR",2022-08-14,"Films",4,"The Gray Man","N/A",4
"545","South Korea","KR",2022-08-14,"Films",5,"Purple Hearts","N/A",2
"546","South Korea","KR",2022-08-14,"Films",6,"Labor Day","N/A",1
"547","South Korea","KR",2022-08-14,"Films",7,"Blood Red Sky","N/A",5
"548","South Korea","KR",2022-08-14,"Films",8,"RRR (Hindi)","N/A",7
"549","South Korea","KR",2022-08-14,"Films",9,"The Nice Guys","N/A",1
"550","South Korea","KR",2022-08-14,"Films",10,"The Town","N/A",1
"551","South Korea","KR",2022-08-14,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",7
"552","South Korea","KR",2022-08-14,"TV",2,"Insider","N/A",3
"553","South Korea","KR",2022-08-14,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",8
"554","South Korea","KR",2022-08-14,"TV",4,"A Model Family","A Model Family: Season 1",1
"555","South Korea","KR",2022-08-14,"TV",5,"The Good Detective","The Good Detective: Season 1",2
"556","South Korea","KR",2022-08-14,"TV",6,"Café Minamdang","Café Minamdang: Season 1",7
"557","South Korea","KR",2022-08-14,"TV",7,"Love After Divorce","Love After Divorce: Season 3",6
"558","South Korea","KR",2022-08-14,"TV",8,"Cleaning Up","N/A",2
"559","South Korea","KR",2022-08-14,"TV",9,"I am Solo","I am Solo: Part 9 - Part 12",5
"560","South Korea","KR",2022-08-14,"TV",10,"The Sandman","The Sandman: Season 1",1
"561","South Korea","KR",2022-08-07,"Films",1,"Carter","N/A",1
"562","South Korea","KR",2022-08-07,"Films",2,"The Gray Man","N/A",3
"563","South Korea","KR",2022-08-07,"Films",3,"Purple Hearts","N/A",1
"564","South Korea","KR",2022-08-07,"Films",4,"Top Gun","N/A",1
"565","South Korea","KR",2022-08-07,"Films",5,"RRR (Hindi)","N/A",6
"566","South Korea","KR",2022-08-07,"Films",6,"The Sea Beast","N/A",5
"567","South Korea","KR",2022-08-07,"Films",7,"Recurrence","N/A",2
"568","South Korea","KR",2022-08-07,"Films",8,"Executive Decision","N/A",1
"569","South Korea","KR",2022-08-07,"Films",9,"Crazy Rich Asians","N/A",1
"570","South Korea","KR",2022-08-07,"Films",10,"Sing 2","N/A",6
"571","South Korea","KR",2022-08-07,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",6
"572","South Korea","KR",2022-08-07,"TV",2,"Insider","N/A",2
"573","South Korea","KR",2022-08-07,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",7
"574","South Korea","KR",2022-08-07,"TV",4,"Café Minamdang","Café Minamdang: Season 1",6
"575","South Korea","KR",2022-08-07,"TV",5,"The Good Detective","The Good Detective: Season 1",1
"576","South Korea","KR",2022-08-07,"TV",6,"Cleaning Up","N/A",1
"577","South Korea","KR",2022-08-07,"TV",7,"Love After Divorce","Love After Divorce: Season 3",5
"578","South Korea","KR",2022-08-07,"TV",8,"Remarriage & Desires","Remarriage & Desires: Season 1",4
"579","South Korea","KR",2022-08-07,"TV",9,"I am Solo","I am Solo: Part 9 - Part 12",4
"580","South Korea","KR",2022-08-07,"TV",10,"Change Days","Change Days: Season 2",9
"581","South Korea","KR",2022-07-31,"Films",1,"The Gray Man","N/A",2
"582","South Korea","KR",2022-07-31,"Films",2,"Resident Evil: Welcome to Raccoon City","N/A",2
"583","South Korea","KR",2022-07-31,"Films",3,"The Sea Beast","N/A",4
"584","South Korea","KR",2022-07-31,"Films",4,"The Protege","N/A",3
"585","South Korea","KR",2022-07-31,"Films",5,"Sing 2","N/A",5
"586","South Korea","KR",2022-07-31,"Films",6,"Recurrence","N/A",1
"587","South Korea","KR",2022-07-31,"Films",7,"In Our Prime","N/A",6
"588","South Korea","KR",2022-07-31,"Films",8,"RRR (Hindi)","N/A",5
"589","South Korea","KR",2022-07-31,"Films",9,"A Star Is Born","N/A",2
"590","South Korea","KR",2022-07-31,"Films",10,"One Shot","N/A",3
"591","South Korea","KR",2022-07-31,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",5
"592","South Korea","KR",2022-07-31,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",6
"593","South Korea","KR",2022-07-31,"TV",3,"Remarriage & Desires","Remarriage & Desires: Season 1",3
"594","South Korea","KR",2022-07-31,"TV",4,"Café Minamdang","Café Minamdang: Season 1",5
"595","South Korea","KR",2022-07-31,"TV",5,"Who Rules the World","Who Rules the World: Season 1",1
"596","South Korea","KR",2022-07-31,"TV",6,"Love After Divorce","Love After Divorce: Season 3",4
"597","South Korea","KR",2022-07-31,"TV",7,"Insider","N/A",1
"598","South Korea","KR",2022-07-31,"TV",8,"I am Solo","I am Solo: Part 9 - Part 12",3
"599","South Korea","KR",2022-07-31,"TV",9,"Change Days","Change Days: Season 2",8
"600","South Korea","KR",2022-07-31,"TV",10,"My Unfamiliar Family","N/A",1
"601","South Korea","KR",2022-07-24,"Films",1,"The Gray Man","N/A",1
"602","South Korea","KR",2022-07-24,"Films",2,"The Protege","N/A",2
"603","South Korea","KR",2022-07-24,"Films",3,"Resident Evil: Welcome to Raccoon City","N/A",1
"604","South Korea","KR",2022-07-24,"Films",4,"The Sea Beast","N/A",3
"605","South Korea","KR",2022-07-24,"Films",5,"One Shot","N/A",2
"606","South Korea","KR",2022-07-24,"Films",6,"Dragon Inn Part 1: The City of Sadness","N/A",1
"607","South Korea","KR",2022-07-24,"Films",7,"In Our Prime","N/A",5
"608","South Korea","KR",2022-07-24,"Films",8,"Sing 2","N/A",4
"609","South Korea","KR",2022-07-24,"Films",9,"The Aftermath of Murder","N/A",1
"610","South Korea","KR",2022-07-24,"Films",10,"A Star Is Born","N/A",1
"611","South Korea","KR",2022-07-24,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",4
"612","South Korea","KR",2022-07-24,"TV",2,"Remarriage & Desires","Remarriage & Desires: Season 1",2
"613","South Korea","KR",2022-07-24,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",5
"614","South Korea","KR",2022-07-24,"TV",4,"Café Minamdang","Café Minamdang: Season 1",4
"615","South Korea","KR",2022-07-24,"TV",5,"Love After Divorce","Love After Divorce: Season 3",3
"616","South Korea","KR",2022-07-24,"TV",6,"Change Days","Change Days: Season 2",7
"617","South Korea","KR",2022-07-24,"TV",7,"I am Solo","I am Solo: Part 9 - Part 12",2
"618","South Korea","KR",2022-07-24,"TV",8,"My Liberation Notes","My Liberation Notes: Season 1",15
"619","South Korea","KR",2022-07-24,"TV",9,"Our Blues","Our Blues: Season 1",15
"620","South Korea","KR",2022-07-24,"TV",10,"Resident Evil","Resident Evil: Season 1",1
"621","South Korea","KR",2022-07-17,"Films",1,"The Sea Beast","N/A",2
"622","South Korea","KR",2022-07-17,"Films",2,"In Our Prime","N/A",4
"623","South Korea","KR",2022-07-17,"Films",3,"The Protege","N/A",1
"624","South Korea","KR",2022-07-17,"Films",4,"Sing 2","N/A",3
"625","South Korea","KR",2022-07-17,"Films",5,"The Legend of Tarzan","N/A",2
"626","South Korea","KR",2022-07-17,"Films",6,"Valley of the Dead","N/A",1
"627","South Korea","KR",2022-07-17,"Films",7,"Incantation","N/A",1
"628","South Korea","KR",2022-07-17,"Films",8,"Piggy Back","N/A",2
"629","South Korea","KR",2022-07-17,"Films",9,"RRR (Hindi)","N/A",4
"630","South Korea","KR",2022-07-17,"Films",10,"One Shot","N/A",1
"631","South Korea","KR",2022-07-17,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",3
